Brand,Store Number,Store Name,Ownership Type,Street Address,City,Province,Country,Postcode,Phone Number,Timezone,Longitude,Latitude
Starbucks,29995-256329,Central East Ville-Fashion Zone,Company Owned,"Praditmanootham Road, Lardprao Lardprao, Show DC",Bangkok,Bangkok,THAILAND,10230,632673372,GMT+07:00 Asia/Bangkok,100.61,13.8
Starbucks,49617-269864,Show DC,Company Owned,"Jaturatid Road,Bangkapi, Huai Khwang",Bangkok,Bangkok,THAILAND,10310,625988479,GMT+07:00 Asia/Bangkok,100.57,13.75
Starbucks,26019-243024,Sikarin Hospital,Company Owned,"4/29 moo 10 Sinakharin rd, Bangna,, Ideo Mobi Charan-Interchange",Bangkok,Bangkok,THAILAND,10260,614033516,GMT+07:00 Asia/Bangkok,100.65,13.65
Starbucks,49375-268164,Ideo Mobi Charan-Interchange,Company Owned,"531/1-2 Ideo Mobi Charan-Interchange, Ch, Bangkoknoi",Bangkok,Bangkok,THAILAND,10700,613977922,GMT+07:00 Asia/Bangkok,100.47,13.76
Starbucks,21807-215328,Paseo Mall Ladkrabang,Company Owned,318/5 Ladkrabang Rd. Ladgrabang,Bangkok,Bangkok,THAILAND,10520,922614380,GMT+07:00 Asia/Bangkok,100.73,13.72
Starbucks,20366-205085,The Walk Kaset Nawamintra,Company Owned,"505,507,509,511,511/1, 511/2, Prasertmanukij Road, Ladprao",Bangkok,Bangkok,THAILAND,10230,818702373,GMT+07:00 Asia/Bangkok,100.63,13.83
Starbucks,24235-220827,The X Place,Company Owned,"Kanchanapisek Road, Bangkae",Bangkok,Bangkok,THAILAND,10160,625931377,GMT+07:00 Asia/Bangkok,100.41,13.69
Starbucks,19971-188453,Siam Square 1,Company Owned,"Rama 1 Road, Patumwan, Little Walk Bangna",Bangkok,Bangkok,THAILAND,10330,922464191,GMT+07:00 Asia/Bangkok,100.53,13.75
Starbucks,49440-268886,Little Walk Bangna,Company Owned,"769-769/3 Bangna-Trad Bangna, Bang Na, CTI Tower",Bangkok,Bangkok,THAILAND,10260,614202172,GMT+07:00 Asia/Bangkok,100.64,13.67
Starbucks,29166-252506,CTI Tower,Company Owned,"Ratchadapisek Rd., Klongtoey",Bangkok,Bangkok,THAILAND,10110,614217567,GMT+07:00 Asia/Bangkok,100.56,13.73
Starbucks,21111-209424,Victoria Garden,Company Owned,"Phetkasem Road, Laksong Sub-district, Bangkhae District",Bangkok,Bangkok,THAILAND,10160,982514518,GMT+07:00 Asia/Bangkok,100.38,13.71
Starbucks,21878-215724,Plearnary Mall Watcharapol,Company Owned,"Watcharapol rd., Tha Rang, Gaysorn Shopping Centre",Bangkok,Bangkok,THAILAND,10220,922834979,GMT+07:00 Asia/Bangkok,100.65,13.86
Starbucks,47429-258009,Gaysorn Shopping Centre,Company Owned,"999 Ploenchit road, Lumpini Pathumwan",Bangkok,Bangkok,THAILAND,10330,625933786,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,33740-175304,Siam Discovery,Company Owned,"989 Siam discovery & Siam tower, Rama 1 Rd., Kasetsart University",Bangkok,Bangkok,THAILAND,10330,632673410,GMT+07:00 Asia/Bangkok,100.53,13.75
Starbucks,27192-246869,Kasetsart University,Company Owned,"50 Ngam Wong Wan Rd,, Ladyaow,Chatuchak",Bangkok,Bangkok,THAILAND,10900,844387322,GMT+07:00 Asia/Bangkok,100.57,13.84
Starbucks,22137-218144,UBC 2,Company Owned,"591 Sukhumvit Road  North Klongton, Vadhana, Emporium Atelier",Bangkok,Bangkok,THAILAND,10110,922624305,GMT+07:00 Asia/Bangkok,100.57,13.73
Starbucks,29613-254365,Emporium Atelier,Company Owned,"662 Sukumvit Road, Klongtan,Klongtoey",Bangkok,Bangkok,THAILAND,10110,614028099,GMT+07:00 Asia/Bangkok,100.57,13.73
Starbucks,24264-236806,The Paseo Park Kanchanaphisek,Company Owned,"8/14 Kanchanaphisek Road, Sala Thammasop, Happy Avenue Ladprao 101",Bangkok,Bangkok,THAILAND,10170,614108966,GMT+07:00 Asia/Bangkok,100.41,13.77
Starbucks,29993-256326,Happy Avenue Ladprao 101,Company Owned,"787/101 Soi Ladprao 101  Ladprao Rd., Klong Chao Khun Singha, Wangthonglang",Bangkok,Bangkok,THAILAND,10310,632262108,GMT+07:00 Asia/Bangkok,100.63,13.79
Starbucks,22405-214064,The JAS Wanghin,Company Owned,"Ladprao - Wanghin Road, Ladprao",Bangkok,Bangkok,THAILAND,10230,922601403,GMT+07:00 Asia/Bangkok,100.59,13.82
Starbucks,24081-232246,Sun Towers,Company Owned,"123 Vibhavadi-Rangsit rd., Chomphon Chatuchak, Ideo Q Chula-Samyan",Bangkok,Bangkok,THAILAND,10900,614108961,GMT+07:00 Asia/Bangkok,100.56,13.81
Starbucks,49376-268165,Ideo Q Chula-Samyan,Company Owned,"Ideo Q Chula-Samyan 660 Rama4 Rd., Mahap, Bangrak",Bangkok,Bangkok,THAILAND,10500,613977923,GMT+07:00 Asia/Bangkok,100.53,13.73
Starbucks,19297-188464,Central Embassy,Company Owned,"Plernjit Road, Loompinee, Patumwan, Central Bangna Ground Floor",Bangkok,Bangkok,THAILAND,10330,982514521,GMT+07:00 Asia/Bangkok,100.55,13.74
Starbucks,26228-243927,Central Bangna 1st Floor,Company Owned,"1093, G Floor Central City Bangna Bangna, Bangna, Athenee Tower",Bangkok,Bangkok,THAILAND,10260,982573303,GMT+07:00 Asia/Bangkok,100.63,13.67
Starbucks,27193-246870,Athenee Tower,Company Owned,"63 Thanon Witthayu, Lumphini, Pathum Wan, Quartier Cineart",Bangkok,Bangkok,THAILAND,10330,844387358,GMT+07:00 Asia/Bangkok,100.55,13.74
Starbucks,29616-254324,Quartier Cineart,Company Owned,"621 Sukhumvit Rd, Khwaeng Khlong Tan Nuea, Khet Watthana,, The Mall Bangkapi-4th Floor",Bangkok,Bangkok,THAILAND,10110,626029505,GMT+07:00 Asia/Bangkok,100.57,13.73
Starbucks,29041-252084,The Mall Bangkapi-4th Floor,Company Owned,"3522, 4th Floor The Mall Bangkapi, Ladpr, Klongjang, Bangkapi, Riverside Plaza",Bangkok,Bangkok,THAILAND,10240,614217056,GMT+07:00 Asia/Bangkok,100.64,13.77
Starbucks,29925-255985,Riverside Plaza,Company Owned,"257/6 Charoennakorn rd., Sumre, Thonburi, Central East Ville-Think Space",Bangkok,Bangkok,THAILAND,10600,626029460,GMT+07:00 Asia/Bangkok,100.49,13.71
Starbucks,29996-256330,Central East Ville-Think Spaze,Company Owned,"Praditmanootham Road, Lardprao,Lardprao",Bangkok,Bangkok,THAILAND,10230,632262117,GMT+07:00 Asia/Bangkok,100.61,13.8
Starbucks,25570-241248,Phyathai 2 Hospital,Company Owned,"943 Phaholyothin Road, Samsannai, Phyathai",Bangkok,Bangkok,THAILAND,10400,613980128,GMT+07:00 Asia/Bangkok,100.54,13.77
Starbucks,18684-188446,Sathorn Square,Company Owned,"Sathorn Road, Sathorn, The Ninth Towers",Bangkok,Bangkok,THAILAND,10120,982514517,GMT+07:00 Asia/Bangkok,100.53,13.72
Starbucks,48285-262144,The Ninth Towers,Company Owned,"33/4 Rama 9 road,, Huaykwang, Huaykwang, Amorini Boutique Lifestyle Mall",Bangkok,Bangkok,THAILAND,10310,632262119,GMT+07:00 Asia/Bangkok,100.57,13.76
Starbucks,20367-205084,Amorini,Company Owned,1 Suansiam Rd Kannayao Kannayao,Bangkok,Bangkok,THAILAND,10230,844276489,GMT+07:00 Asia/Bangkok,100.69,13.81
Starbucks,19711-188452,Paseo Town Ramkhamhaeng,Company Owned,"C101,C201 Ramkhamhaeng Rd.,, Saphansung, Saphansung",Bangkok,Bangkok,THAILAND,10240,922798171,GMT+07:00 Asia/Bangkok,100.67,13.77
Starbucks,21432-211884,Praram 9 Hospital,Company Owned,"99 Soi Praram 9 Hospital, Rama IX road, Huaykwang, The Bright Rama 2",Bangkok,Bangkok,THAILAND,10320,982514522,GMT+07:00 Asia/Bangkok,100.57,13.75
Starbucks,27424-247528,The Bright Rama 2,Company Owned,"15/9 Rama2 Rd, Thakarm, Bamgkhuntian, The Street",Bangkok,Bangkok,THAILAND,10150,614216871,GMT+07:00 Asia/Bangkok,100.45,13.67
Starbucks,26559-244388,The Street,Company Owned,"139 Ratchadapisek Rd., DinDaeng, DinDaeng, Siam Center",Bangkok,Bangkok,THAILAND,10400,625901123,GMT+07:00 Asia/Bangkok,100.57,13.77
Starbucks,33708-197425,Siam Center,Company Owned,"1st Fl.,  Rama I Rd.",Bangkok,Bangkok,THAILAND,10330,844387323,GMT+07:00 Asia/Bangkok,100.53,13.75
Starbucks,19182-188449,Mercury Ville,Company Owned,"540 Mercury Tower, Ploenchit rd, Lumpini, Pathumwan District",Bangkok,Bangkok,THAILAND,10330,818291163,GMT+07:00 Asia/Bangkok,100.54,13.74
Starbucks,49881-270792,All Season Place 2,Company Owned,"87/2 All Season Place,  Wireless Road, Phatumwan, Yodpiman The River Walk",Bangkok,Bangkok,THAILAND,10330,625985640,GMT+07:00 Asia/Bangkok,100.55,13.74
Starbucks,25679-241664,Yodpiman River Walk,Company Owned,"390/17, Baan Moh rd. Wang Burapabhirom Pranakor, Station One",Bangkok,Bangkok,THAILAND,10200,922590174,GMT+07:00 Asia/Bangkok,100.5,13.74
Starbucks,48465-263245,Station One,Company Owned,"Charoen Krung rd.,Pom Prap,Pom Prap Satt",Bangkok,Bangkok,THAILAND,10100,613896260,GMT+07:00 Asia/Bangkok,100.51,13.74
Starbucks,26449-236807,Food Villa,Company Owned,"Ratchaphruek Road, Banglamad, Talingchan",Bangkok,Bangkok,THAILAND,10170,614192837,GMT+07:00 Asia/Bangkok,100.44,13.76
Starbucks,49914-271624,Fortune Town,Company Owned,"1 Ratchadaphisek Rd,, Din Daeng",Bangkok,Bangkok,THAILAND,10400,613977924,GMT+07:00 Asia/Bangkok,100.56,13.76
Starbucks,26661-239307,Suanplern Market,Company Owned,"Rama 4 Road, Klongtan, Klongtey, Emquartier",Bangkok,Bangkok,THAILAND,10110,614172004,GMT+07:00 Asia/Bangkok,100.57,13.72
Starbucks,25169-239488,Emquartier,Company Owned,"693 Sukhumvit rd.,Klongtan-Nua, Wattana, Platinum Pratunam Basement",Bangkok,Bangkok,THAILAND,10110,614100113,GMT+07:00 Asia/Bangkok,100.57,13.73
Starbucks,29994-256184,Platinum Pratunam Basement,Company Owned,"Basement Floor. The Platinum Fashion Mal, Ratchathewi, Wangburapha",Bangkok,Bangkok,THAILAND,10400,626029418,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,26763-245185,Wangburapha,Company Owned,"661,663 Chakpetch rd., Burapha-Pirom, Phranakhon",Bangkok,Bangkok,THAILAND,10200,844387435,GMT+07:00 Asia/Bangkok,100.5,13.75
Starbucks,20662-207465,Phyathai 3 Hospital,Company Owned,"111 Phet Kasem Road, Pak Khlong Phasi Charoen, Grand President Hotel",Bangkok,Bangkok,THAILAND,10160,818699765,GMT+07:00 Asia/Bangkok,100.46,13.72
Starbucks,49880-271224,Grand President Hotel,Company Owned,"11,14,16 Soi Sukhunvit 11, Klongtoey-Nua, Wattana",Bangkok,Bangkok,THAILAND,10110,844387320,GMT+07:00 Asia/Bangkok,100.56,13.74
Starbucks,21406-211888,Platinum Novotel Pratunum,Company Owned,"220 Petchaburi Road, Ratchatevee",Bangkok,Bangkok,THAILAND,10400,844387431,GMT+07:00 Asia/Bangkok,100.54,13.75
Starbucks,28840-251144,Lotus Sukhapiban 1,Company Owned,"629/1 Nawamintr road, Nuanchan, Buengkoom, Metro West Town",Bangkok,Bangkok,THAILAND,10230,614210122,GMT+07:00 Asia/Bangkok,100.66,13.83
Starbucks,20890-188466,Metro West Town,Company Owned,"212/2 Kalapapruek rd., Bangwha, Phasi Charoen",Bangkok,Bangkok,THAILAND,10160,626015138,GMT+07:00 Asia/Bangkok,100.45,13.71
Starbucks,22739-224348,SCG Experience,Company Owned,"1444 Soi Ladprao 87, Bangkapi, Ha Ha",Bangkok,Bangkok,THAILAND,10240,922464192,GMT+07:00 Asia/Bangkok,100.62,13.8
Starbucks,23755-233148,Ha Ha,Company Owned,"Srinakharin, Nongbon, Prawet, Fashion Island-2nd floor",Bangkok,Bangkok,THAILAND,10260,922601402,GMT+07:00 Asia/Bangkok,100.65,13.69
Starbucks,26764-245184,Fashion Island-2nd Floor,Company Owned,"5/5-6, Fashion Island, Khannayao, Khannayao",Bangkok,Bangkok,THAILAND,10230,614033517,GMT+07:00 Asia/Bangkok,100.68,13.83
Starbucks,22393-220684,SCG Head Office 3,Company Owned,"Headquaters 1Siam Cement Road, Bangsue, MBK - Prathumwan Princess Hotel",Bangkok,Bangkok,THAILAND,10800,922624690,GMT+07:00 Asia/Bangkok,100.54,13.81
Starbucks,27010-246324,MBK-Pathumwan Princess Hotel,Company Owned,"444, 1st Floor MBK Tower, Wangmai	Patumwan, V Market",Bangkok,Bangkok,THAILAND,10120,982573048,GMT+07:00 Asia/Bangkok,100.53,13.74
Starbucks,27326-247165,V Market,Company Owned,"Chalongkrung Road, Khwaeng Lamplathiew,Khet Lad Krabang, The Rest Area @ Prachachuen",Bangkok,Bangkok,THAILAND,10520,614210194,GMT+07:00 Asia/Bangkok,100.8,13.76
Starbucks,25680-212065,Aman Central,Licensed,"Lot G35 & G80, Aman Central Mall, Alor Setar Town, Kedah Darul Aman",Alor Setar,Kedah,MALAYSIA,,04731 3770,GMT+08:00 Asia/Kuala_Lumpur,100.37,6.13
Starbucks,29500-253992,Ansa,Licensed,"Lot G.03, Ground Floor, 101, Jalan Bukit Bintang",Kuala Lumpur,Wilayah Persekutuan,MALAYSIA,,321130015,GMT+08:00 Asia/Kuala_Lumpur,101.69,3.15
Starbucks,33929-242473,KLCC 1 (Closed),Licensed,"Kuala Lumpur City Centre, Lot G45A, Ground Floor",Kuala Lumpur,Wilayah Persekutuan,MALAYSIA,,0,GMT+08:00 Asia/Kuala_Lumpur,101.72,3.16
Starbucks,47521-249024,Ease Park,Company Owned,Ramintra Road,Bangkok,Bangkok,THAILAND,,625985223,GMT+07:00 Asia/Bangkok,100.63,13.86
Starbucks,21808-215325,Vanilla Moon,Company Owned,Chan Rd. Yannawa,Bangkok,Bangkok,THAILAND,,922464183,GMT+07:00 Asia/Bangkok,100.52,13.71
Starbucks,1473-136503,Central Chaengwattana,Company Owned,Chaengwattana Rd,Bangkok,Nonthaburi,THAILAND,,844387446,GMT+07:00 Asia/Bangkok,100.53,13.9
Starbucks,25904-242706,The Rest Area at Prachachuen,Company Owned,"Prachachuen rd., Bang-Sue",Bangkok,Bangkok,THAILAND,,614100116,GMT+07:00 Asia/Bangkok,100.53,13.84
Starbucks,48239-254286,JAS Urban Srinakarin,Company Owned,"Srinakarin Road, Suvarnabhumi Intl Airport - BKK",Bangkok,Samut Prakarn,THAILAND,,625985157,GMT+07:00 Asia/Bangkok,100.63,13.64
Starbucks,26907-242405,Baan Yai Wangnoi,Company Owned,"Phaholyothin Road, Wangnoi District",Ayutthaya,Ayutthaya,THAILAND,,626029490,GMT+07:00 Asia/Bangkok,100.73,14.24
Starbucks,47713-259385,Blu Port Hua Hin,Company Owned,"Phetkasem Road, Hua Hin, Central Nakhonsithamarat",Prachuap Khirikhan,Prachuap Khiri Khan,THAILAND,,613977920,GMT+07:00 Asia/Bangkok,99.96,12.55
